580a071b-d296-4fa1-98b5-14af6fb094ec	1	3	2	5	4
62f4c2ce-c043-432d-8a3d-d63ddd0fb97e	4	3	2	1	5
067e2268-26e8-4313-9f57-af95e22a90c8	3	5	4	2	1
0ec0d784-69d9-4c52-8069-dd2af89aa1e0	3	5	4	1	2
42717195-b323-4364-8524-aaa474e9526e	5	4	1	2	3
a712d000-7230-4068-a56f-db06744edff4	5	3	2	4	1
0bb2624f-09c8-44b0-b0a4-faa96adc5f29	2	4	1	3	5
9dbb873d-934f-4476-9887-57e9f9cc8d28	4	5	3	1	2
dd4535e8-d1ca-4ebc-8b6c-7abec361ff15	3	4	2	5	1
b98e56bc-259e-43f5-8cc7-98ce98c48075	2	5	4	1	3
b14fbaa1-d5a7-403e-9ffa-f8d8b6e0a437	2	3	4	1	5
5aee026f-7fa4-4b31-9137-3a8f94d6928a	5	3	1	2	4
65d87242-61b4-4b08-af69-5be12f654f46	5	1	2	3	4
adbb2ff4-43ea-4dab-8b97-ee13ed724381	1	2	3	4	5
72fc32e0-4cbd-4d77-8bf5-1ba2151b1242	4	3	5	2	1
c679482b-dc73-4e21-906e-cf09e4d44aa4	4	1	2	5	3
245d2826-bca7-454b-95bd-9b56eb183b2b	5	2	4	1	3
f6172f73-6139-4f99-a285-858d88ed4893	3	5	1	2	4
bf8550ec-1cfb-4dd5-ab25-f1e00c163408	1	3	4	2	5
24ba4430-0468-4df7-ac91-ede99a09b62b	4	5	2	3	1
1e5c6311-a2c2-486f-8ef7-49c73f570ec6	3	1	4	5	2
e5bf0545-d0aa-4d3a-9367-73ceec74f7de	1	4	5	3	2
de805579-37df-4816-9e46-00f33b8c7a25	1	4	5	2	3
5acb1a67-d8a2-4f48-8566-f88aed1654ac	5	4	2	3	1
0c74599e-547a-4542-a68a-872d0aa569fd	5	3	1	2	4
dada4745-ea39-40b6-bbaf-e16ebe32cf99	2	1	3	5	4
58cb8e85-69f7-4b24-bf4d-e832b17369f4	5	2	3	4	1
4d49a729-acbb-4465-8533-109ab39fbaf9	5	3	4	1	2
cdab6891-902e-48c0-be03-06fe7bc42252	3	2	5	1	4
9f671253-e573-4ce8-96bd-46a95cf58ff1	3	2	5	1	4
3f7dfe69-90f8-4d3e-9ec7-1e86b2263581	4	2	5	3	1
65949ac4-7e56-412a-a063-62d12d69fc03	5	4	1	2	3
ed89e821-ceb3-49b9-a389-86d4ceb7e2e6	5	4	3	2	1
1e47d8b9-ddd0-4ea8-a2c9-2d067d20dd4b	3	1	4	5	2
9c34395e-adc7-41f9-a3b1-73e775037321	2	1	3	5	4
c434a64b-6868-4cdf-8fa9-e8928f607e45	3	2	5	4	1
0e143010-ece8-4904-8728-6170550e4504	4	1	2	5	3
0828e4a0-aebe-4dd7-9aac-51198b187a3f	4	3	1	2	5
dfddb8b5-e591-4bfb-aa67-fa80f4124d76	1	5	4	2	3
74c902b2-92f0-4cec-bd29-7bc8a716d012	2	5	1	4	3
741e6b41-0208-405d-95a6-1031b14313b5	3	5	2	1	4
5da082d9-e110-41fe-928d-774573faa80c	4	1	5	3	2
5a07a7e8-8649-4e36-aa8c-5a44055f07bf	2	3	5	1	4
7c54f10e-69a2-4495-81fc-649d4365393a	4	2	3	5	1
9c7a1855-c774-4dbd-aa41-e2c0b77ce90f	4	3	2	1	5
562f1080-838c-426e-a430-b4d9267b7986	5	2	4	3	1
8dd2ac94-13f0-478b-a6e6-5e2a0f6f8bb6	3	1	5	2	4
30adf77d-fc95-4dfb-b6de-85520f697b95	5	4	1	3	2
d67f1711-235c-43ff-a039-86018018a16d	5	2	1	3	4
8ade536b-b597-4a40-9694-d4456dc6a35d	2	4	3	1	5
3f7f6a13-5121-4c84-ba70-028ddd6c4fc2	3	2	5	4	1
57e156c4-5328-4faf-aae4-707c080a53ca	5	3	1	2	4
5517ce19-50bb-4376-a411-3c08e07c9b0b	4	1	3	2	5
5fcfdf05-92c9-4881-8e35-a09b22f6f264	4	5	3	2	1
02a67a84-5bc1-4b59-a8f2-20a23629ecdc	3	1	5	4	2
6fa39288-9a62-49ef-a9d7-0e80850fd1b8	3	1	5	4	2
2fb08dcc-dfae-4f30-9838-36b248ace901	5	1	4	2	3
beabc2da-4f73-4506-85e2-0683c547204d	3	1	5	4	2
32623cd5-ef8d-434e-8fb3-1cf2f12dc7da	4	1	3	5	2
cdc081bc-9597-40fb-92c0-2b2745060672	1	5	4	3	2
c8f45b57-aae5-4be0-a62a-018e0c21c16b	3	4	5	1	2
21ce3d33-676d-401c-9974-c34562fea540	1	5	4	3	2
4b8e3a7a-1455-44de-abf7-0b350aa907bd	4	5	1	2	3
9454b10b-c10c-46c5-9db2-e3f63bbb6c15	1	4	5	3	2
3970be60-1a53-43f5-9a53-79ae501adc35	2	3	1	5	4
3a45db7a-cab9-41aa-896e-0b00ed590a1d	1	5	4	3	2
d7087b54-2b9c-4420-aa45-6cd3907ded7a	3	2	1	4	5
b8439ff9-48c6-4c9f-8336-d65a65b2c393	3	2	1	4	5
becb4d7a-9121-46cb-8af3-ff40357fae52	3	1	5	2	4
77458486-6bcc-4ab5-968b-08f1d4dbd297	3	4	1	5	2
0b210365-6d73-4114-9bc7-1f8e53c9c876	4	5	2	1	3
258e5796-1a7d-445a-8b72-7bb52ba43f7f	4	3	5	1	2
e0059df0-f011-4922-8987-e8715ec3c2f6	2	4	5	1	3
845400a6-1b5f-4685-9927-fb3ca669a92b	5	1	2	3	4
94473599-00cb-4a33-a6c8-7d4f9d3030d4	2	4	5	1	3
accbe408-51d6-40e7-9187-518fd02d2c10	5	2	4	3	1
aa44a888-0e42-458f-ad32-801c29c892b5	1	5	2	4	3
d82f91ea-a312-40dd-8082-3c6e4942a777	1	4	3	2	5
2d1cc35e-13b4-4072-8831-6624c70454da	3	1	2	4	5
9ae1f592-1d3e-49a6-90d7-5897de1276ce	1	4	3	5	2
651d17a2-7074-4e9f-97a6-8eccb99d55df	4	2	3	5	1
49e4c502-0c18-4575-a127-1a656c8c0d37	1	5	4	2	3
f6c83b3a-a336-4f46-8711-133fd6ea03de	5	3	1	4	2
267d1d4d-ef4a-45eb-b18e-bc025d60b986	2	4	3	1	5
6b6b79f0-ecbc-49ed-a2e8-cec1440a73db	5	4	1	2	3
851095fb-512a-4b7b-b841-438ec39ef3c9	4	5	2	3	1
af3ba322-d58f-4b90-aee3-aa3730a75492	3	4	1	5	2
d279cb52-ed80-43a5-80fe-db284eb278aa	1	3	4	5	2
f9bb6d03-de73-4893-ac07-22cea8f7ce63	2	4	5	1	3
fcdb49a4-afd0-4356-8fab-a3e09fda8cf6	5	1	4	3	2
d0994895-2ac4-43b9-8561-734218d983c3	2	4	1	3	5
4c3365f1-411f-45f4-bf35-d944775a45ec	4	2	1	5	3
dfd0a67b-25d4-43ff-8db0-fd679f4735b1	1	4	5	3	2
dfc85619-f190-478d-a739-1518f8e82f7d	1	2	5	4	3
2fa896f4-f705-4a2d-ac81-f1bfe9016029	1	2	5	3	4
6083829c-9f40-4c34-95f5-f0f7ea87636c	4	5	2	1	3
21384d20-722f-43da-b338-733aaff8fa7b	3	4	5	1	2
3e62e081-ac87-469e-a46b-06de0e936ac8	3	5	1	2	4
7e292a09-374b-4291-a6a0-8bc991665028	4	1	5	3	2
9239d59e-8e7d-4b6c-bb4b-ee9529f4837e	3	5	2	4	1
ee7295d0-4f5e-4c7f-8eca-7d885f5a7b91	5	2	3	4	1
b8664a1a-c2fa-465f-b326-719ce4475103	4	1	2	5	3
5ac60238-e4d6-4432-b7c8-6512945a8b92	5	2	3	4	1
503ca449-a4c8-465a-8389-a22255152086	4	2	1	5	3
83c0a3c2-bb3d-473e-b5fe-de1f410e2ce7	2	1	3	4	5
ff92c837-8235-42e3-993f-f062aaf941bb	1	2	5	4	3
6ead7c60-f166-4f29-9cb6-6783fc3f884e	4	5	1	3	2
f5f1c1ab-a7bd-4feb-83ba-b9e15f86908e	4	1	3	2	5
37ea67d1-2fd3-434d-a3a0-b6ab0f02f7a0	1	3	5	2	4
5a8ef086-d08a-4009-94f1-26540bfd7201	1	3	4	5	2
d4d4683a-a466-48ee-bc41-45647ece2495	5	2	1	3	4
c805b6e3-ed82-427e-a416-071694281ebb	1	4	3	5	2
7d8d00c4-ea4c-4c8d-bb52-c20e3ce1c593	4	5	3	1	2
0d0775f7-5902-48bf-a314-db8d06b0440e	3	2	4	5	1
3bcb3fc4-7214-49ff-88aa-1e36bdd85102	2	4	3	5	1
5fbf1590-a3ce-43bd-8183-9ab066be1e76	1	4	2	3	5
e5b429b9-9fff-425b-b9ca-72d2e0fa1d1a	1	3	4	5	2
ebf2628b-d023-48e7-b4e3-032b6c856819	2	5	3	1	4
b2b42085-749f-43e1-a30b-d8c67d6f759c	1	2	5	4	3
08d6418e-a42e-4acf-89e2-bf20a6aefc25	1	2	4	3	5
8d975bac-47e1-4ea5-bcd2-8d10b2ff0f54	3	4	2	1	5
8dc34381-45e4-4717-a8d5-665debb32edd	4	1	5	3	2
8e3e8518-f952-4a78-9ed8-73ec697a6609	5	4	1	2	3
677ec1f8-bc85-4457-90d1-cc274844cbbf	5	3	4	1	2
026c1f52-8b4b-404b-bf53-5f1d31d2fb92	1	5	3	4	2
9add1d22-c028-4f54-8a73-0ea75133c7e7	3	4	1	5	2
a6042b04-fed1-4992-aaa2-d03abc30a844	5	1	2	4	3
92abe6d5-d7c4-4b6f-9313-1df194af8391	1	3	2	5	4
10580c24-8485-4e74-8e85-b2700d81faa6	4	5	3	2	1
2db0f235-6e00-48b9-aae2-f7bf94354155	5	3	2	4	1
d2117623-b3db-4fe3-a458-e1047a7f9e4e	3	4	1	5	2
fe332d64-241d-4825-9c99-01f908f53e92	4	3	2	1	5
26ffa6cc-d6bb-48f4-9d0a-2d2fc3dfb71d	5	2	3	4	1
f29fc247-8a18-4073-92df-01aedef065ad	4	2	5	1	3
3e2bc728-54c6-4a65-82c0-bb31ebd37976	5	1	3	2	4
d975524e-0e14-4444-b79d-b68882f413b2	2	1	4	3	5
d1c20641-be90-4ec5-a34b-5731a3412584	4	3	2	1	5
0a5481bf-1e45-449a-b8a0-aafb6b3cec0a	1	3	2	5	4
d2b7e2c2-f679-42e4-9b82-0c81faebcc5d	2	4	1	5	3
653131ff-9ddb-4a6b-b317-673e3f0c1bbb	5	2	3	4	1
b3351a2f-c5e3-43d9-aa74-4d3948b06bdf	3	4	5	1	2
b5681956-5a2f-46a5-9786-21c1f8251491	5	4	1	3	2
5b576649-c677-421f-bd8b-a1ead4ab701c	2	5	1	4	3
bc34c694-67a5-47bb-80af-8e5edc4bc27a	3	1	4	5	2
1daac0a4-6c98-40d7-9c89-295b6360be7e	1	5	4	2	3
ae239fae-2e9f-4821-b64a-f053096758ff	3	4	2	1	5
795294fa-394e-4c59-bc40-bb327554c9fb	2	1	5	4	3
d1217a08-8d8c-49d4-a57c-b6a2fbab959c	5	4	1	3	2
0be43a84-6238-4a50-be99-9e6215a4e788	2	4	1	3	5
7467c74a-9c68-47f6-8a37-527e97a07d36	4	5	2	1	3
94d8eed8-7633-4c71-bdf5-b4f05d02c5dc	5	2	3	4	1
a2cfc920-91ad-4f61-b289-c2c7dda5193c	4	3	2	1	5
8f186708-d257-4805-b780-cdcf6dfef5d9	4	5	1	2	3
790f52f6-fca2-4298-b494-2b0ac7790452	5	4	3	2	1
404fb846-eead-4c83-802b-a117e04411fe	1	4	5	3	2
4df1310d-4af8-4fb7-a85c-26fc0f47a2f9	4	2	3	1	5
f4c73186-96e0-431e-b916-4436082e4e4f	4	3	2	5	1
fd8967c2-5121-420c-b8ff-61c631c4e2ff	2	4	5	3	1
997fcf98-b713-4096-b27e-25d3a6bbf2ff	2	5	3	4	1
3ae15407-8da6-4e3a-8ffe-d5f8c3159eca	5	3	2	1	4
961f818c-a8cf-4a9f-9b45-c2372399f5cc	5	4	1	3	2
19ecff03-fafc-4cd9-92d6-255b028c766d	5	3	4	2	1
d18dc64e-6cc6-4b0b-87fb-95a0b70bf1e1	4	3	5	2	1
f37eb15b-2641-4197-9fb9-9475d5b47e2a	2	3	1	5	4
d6499cdb-c661-42b3-8f49-2bb68a2f26a0	4	3	2	5	1
bebc40c3-f46b-4878-b4bd-92f71288372a	2	4	5	1	3
0a6467bd-8568-4ee5-a4c7-477b786f72be	5	3	2	1	4
3e5b833d-2424-48dd-9772-837bb6521814	5	3	1	2	4
e3aece01-db02-4693-bc50-e362a4f7b7bc	4	3	2	1	5
e5c41554-d29f-45ef-9089-89eb2f97c958	3	5	4	2	1
6e56f01f-36ab-45f7-9626-4bd7af49bf8f	1	5	2	4	3
f4f15233-b4c4-41a9-b2c5-d25a44999155	3	1	4	2	5
03b5659f-d828-4f1a-a638-d42835c18909	1	5	4	3	2
cdcbbe12-47b1-42bf-8e59-136ceee15b61	1	5	4	3	2
3558d8d3-7f89-4107-81ca-44f54ba5da55	3	1	4	5	2
3dac97be-d985-4857-b205-07f9864fff2f	1	5	3	4	2
92f3cdd5-c94e-41c1-a3fb-7205373c62c7	1	5	2	3	4
536dd3d5-64a8-4739-bb45-57779445de69	5	4	3	2	1
1c98bb33-2778-4451-b971-291b237adc52	4	5	3	2	1
17f1304b-e62e-490c-aa46-082f902e49dc	5	2	1	3	4
2ca729da-c877-4328-90ba-b491aadd00d5	4	2	3	5	1
4a60170d-340c-4b36-b21c-852fe2bf7e6d	5	1	2	3	4
265c087e-c219-42aa-821d-a42ca281555d	4	2	1	3	5
28083e98-7097-4977-a9a9-291fb86ecf43	4	3	5	2	1
f4c9cfc5-d0b7-47f8-975b-f6ac2795171c	3	1	2	5	4
826ab6ab-efaf-4e6e-bc5c-244e6deee2fb	4	1	5	3	2
6355b2df-dbcf-4669-9b15-fc5d09a50a41	5	3	2	1	4
6fe5e53e-aa92-4bec-bac5-8fb3609a0a5e	1	5	3	4	2
5809cce3-93a6-4f98-809a-552d2eaa26f6	3	2	4	1	5
5b7df5c7-c4da-4e7f-bd82-4ff4a7fe3a59	1	5	2	4	3
ae43ac54-c89a-451d-a1b9-c30a60f23df4	2	3	4	1	5
6a27ea34-cabb-4e43-aedc-7250ddca58e1	1	3	5	2	4
14e32ff0-e418-4c45-a931-bcc98a1b78ca	4	5	2	1	3
f30921c4-7782-4404-b881-9418e82fd24d	4	3	5	1	2
14285ab1-4e1d-4c52-a12c-a557c82d6e0f	5	4	2	3	1
6c7b817f-2d88-4285-9c29-f6713c402bf9	1	2	4	5	3
a0874ae2-f0d8-4158-9e4a-1050a9a6bf0f	1	4	3	2	5
75c86e25-3340-4d37-b743-b98b45d3a6fc	5	3	2	4	1
705abaa0-416e-4158-b8f3-3d756f9bbffc	4	3	5	1	2
021c6385-a6ce-423d-ba75-aa9e20aede20	3	1	4	5	2
2eeb505d-c9c2-45da-9a94-384d3922b59b	5	4	1	2	3
13a4f68e-b611-4ef8-8add-1ab596332933	3	4	2	5	1
53e0410c-74b7-444f-b0fe-9ef81be0d57b	2	4	1	3	5
82dff492-b2d4-42f3-868e-ea1b0557ef3b	5	3	1	2	4
da731d2f-20f8-43f0-ab39-9a5967282ac0	3	1	4	5	2
db5aa09e-a4b1-4b8a-9b21-34c2a5e2279c	5	2	3	4	1
9ee4ba6f-b3c1-4e59-b521-f2ff096accd5	5	2	4	3	1
f7c3f8bf-a187-4925-a1c7-e206b854afb8	3	5	4	2	1
1c35e55e-39cb-4413-8cab-75987f795dac	1	2	5	3	4
64194328-77ba-4a3a-a2fe-aa58d30ba858	1	3	5	4	2
0412e264-f356-4099-ac73-fdc76e538db7	5	1	3	2	4
7627307b-7710-42e0-8f91-276b9b9e844c	5	4	1	2	3
2e6b0f6c-1572-4c3f-83b5-693f6d1c3fd4	4	5	1	2	3
7a39dc70-41db-425b-9fed-cb8d00071269	5	3	1	4	2
2c763238-8d56-48c5-8885-ffd41d0c91f2	4	1	5	3	2
2cf0267e-4030-4cb1-a734-7f4bdf4ab934	5	4	3	1	2
e8638833-cce3-4636-9501-7bf61173ece1	2	1	3	4	5
bf66ac34-7874-4336-ab21-43d61c4c8a12	2	1	5	3	4
ebcdeab9-1096-47c3-994a-52fc057df331	5	2	1	3	4
5fb624e4-97d4-4c1a-8b80-bb97576dde7d	3	2	1	5	4
ad646041-a0aa-40f3-98cd-7eb00f7a18cc	3	4	5	2	1
c12bfc34-40bb-4fe7-b941-d67c0475242c	2	5	1	4	3
424e00c4-8d49-4ef9-b674-12e74fdc2926	4	5	3	1	2
4ce4487e-7682-48d4-a353-35c620ae3739	5	4	2	1	3
0f4bee53-ffca-4797-9ada-c5149b3b3916	3	1	5	4	2
363d96d1-2146-4ec0-b971-d4cbc4443a81	1	5	4	2	3
5f007805-5fd7-4d33-89d1-3bb627fe982f	5	4	3	2	1
516fc546-b04a-4bbd-ab2b-012bcea6fd2b	3	2	4	5	1
f34dd56f-97b2-4562-b1a1-bac257ea8559	5	1	3	4	2
4808eead-9202-4380-813a-19fb0a8e2a4d	2	3	4	5	1
aa717025-89e9-4bcf-b713-c571bc24e765	3	5	1	4	2
57ece433-d7bf-4306-b1af-040c9da4d7d2	5	2	3	4	1
ae671267-fba7-42a0-bfd2-89c6b4d7e369	4	5	3	2	1
c6f83a58-dcc8-4198-8e05-f83716e678fe	5	3	2	1	4
f97a35ba-3ec8-4279-8e8f-f205b82adfa3	4	3	5	2	1
e05b58d2-f0fa-4382-9127-77999d98a567	3	4	2	5	1
43fa8863-a70e-49ca-816c-7408a893fbb4	4	2	5	1	3
2435a535-93dc-41ce-aa6c-4980ff3ec2aa	3	4	5	1	2
067b0b64-8f00-4f02-acdf-d64885ed19e4	5	2	3	4	1
2bc8631e-5595-42da-8f5d-e5e10b58ea91	2	5	1	3	4
fa050d94-9a88-4371-8fdb-6fcfb0182b92	5	4	3	1	2
2a59dd20-2534-4b3a-975b-d1375f9de1d2	1	5	4	3	2
f745b8c4-7adb-4bf5-bc63-eb05fff77d50	1	2	5	4	3
62509ffd-b5f0-444c-8b8c-bb372261a806	3	1	4	5	2
6c9f0a6e-6074-4a58-918c-9a20e46e9880	1	2	3	5	4
4e7526da-ebe5-4f21-b0b8-a5a26c349e34	1	5	4	3	2
9310cf46-24fc-44b8-8527-44c513e1420a	4	1	5	2	3
167bb777-8ac4-4c0c-954d-2cd52aa7aee4	3	4	2	5	1
ac40d3f6-44a9-467c-b9bf-7b5feb090fd3	4	2	1	3	5
7e6fc38f-6204-4dfb-8e6b-3e1bae95a846	4	2	5	1	3
36beb789-c233-431a-aab2-ae67655d9e27	3	4	1	2	5
f5bb2843-8d01-4d31-877d-7c59a994b23c	3	2	4	1	5
00eddc34-b061-472c-a5cd-43f46015006e	1	5	4	3	2
cdce8a66-52f6-4aca-a19d-002df932fe4d	2	4	3	5	1
99f51614-0b01-4b7b-adf8-c2baebdf5e0d	3	4	1	5	2
839cb462-e18b-4efc-ae68-bba9a34df385	3	5	4	1	2
e46c31a6-3895-4684-8532-3ccad7595f6f	3	1	4	2	5
4854b04f-30e5-40bd-b5b8-a58e74ceb197	3	4	1	5	2
6b5248da-2814-4c13-b343-aeba52ce2f8d	4	3	2	1	5
dd618870-ec70-4634-b168-81af89cf2e8d	5	3	1	2	4
fa0e9286-df61-4b2e-a63e-d6c877c72562	5	1	2	4	3
eb61a67d-7ed0-4ddf-8fd7-ea5b938b698d	2	4	3	5	1
b16c965f-874d-44bf-bf22-f7ef41f7188c	5	4	2	3	1
5b90fff1-17d1-44b6-914a-d2ea7f5f5a16	5	3	4	1	2
38086222-4557-4258-8b03-75ec51180200	1	5	4	3	2
82458e1d-44b0-4161-8a49-053a89609350	5	1	2	4	3
73ef7898-04ab-442a-8f7d-b91c25232eb0	5	3	2	1	4
b83e44a8-9fb7-4721-a05f-7d1dfcfb9c13	4	1	2	3	5
80fd5ea9-1bfd-4228-9a2d-68570cba8921	4	2	1	5	3
9e1f352f-8410-4474-a46d-612f0338483a	5	4	3	2	1
14239f75-138d-4924-941a-a8a762e1dd9e	2	3	4	1	5
7a34fcc5-de0e-471c-8d9a-4958ed4d5e44	5	4	2	1	3
c17ac68d-4254-468a-a881-ddfbe91ca95c	3	2	4	5	1
9914a764-6186-4ca3-bdae-63756e2a2669	3	1	5	4	2
14652e3a-911c-4a55-a791-d3e5ee5138cc	5	2	3	4	1
9d71dd4a-f04c-4b33-ab36-36d9798a6401	1	5	2	4	3
dac3f041-a395-4204-9c20-9bea5a366715	5	1	4	3	2
bf852cf3-b6db-49bd-a8c4-21875e3cfbfe	4	3	1	2	5
08404ded-6484-4896-b8bb-a10a6bceec76	5	4	1	2	3
a3792836-c742-4dd8-a320-b8f94454baea	4	3	1	2	5
292eb785-82ad-4e41-a207-50de796a2525	5	4	1	3	2
e6d9516f-0d65-41d1-9f9b-5ab390c003b7	2	5	4	3	1
5b5d3a01-be37-49c0-bc1a-b93e6d91dea1	2	4	3	5	1
8edbb90b-3f1e-44a8-b63d-5ac2c9cea870	1	2	5	3	4
7ba33e48-7fcd-4a97-8122-12d6e764d7e4	5	3	2	1	4
d33d1a07-2cc9-4c44-9e94-828387bbe7eb	3	2	5	1	4
6f800a12-9cc3-4248-a86e-f3e16e7fa987	2	3	4	5	1
9228c0ae-c2b3-4a9c-8cee-3fb9b70a3607	1	5	4	2	3
caa85b92-31a3-4054-9eed-58ab0c993b44	1	5	4	3	2
ac6dd369-507d-41b4-b123-8f84b8d6085f	2	1	4	5	3
461c0c24-3285-4c1c-ab8b-dc2a652dbbc9	1	5	4	2	3
0834e85b-aa46-4e61-9620-f5172413381f	4	1	5	2	3
71316b83-74e3-4279-a872-44876a0d39b1	2	3	5	4	1
fe442c7d-af56-4940-85a1-ec764fa7bce7	1	3	5	4	2
446701e4-f761-4810-b9bc-fff0f062127f	4	5	1	3	2
1af87422-e8d0-404d-85e0-f9ac63c73625	5	3	1	4	2
51b6caa2-a80b-4d0d-b048-3520b9993fe3	4	1	5	3	2
7d1b2de7-b87d-45aa-8321-99df905e5c11	4	3	5	2	1
95a0bcd4-ec0c-4c6c-b352-d3ed6e558a82	4	2	5	1	3
a7d1b82a-a55b-4d75-b5a0-d7c5e26c0866	1	4	2	5	3
4a4bbfd2-9f21-497e-8261-bc7c4b7991bd	5	1	4	3	2
0fd99fc5-7e6f-4aa8-a786-2083fb298e33	1	5	4	2	3
edbdad88-a9f6-4c5f-a141-f64685042034	5	2	1	4	3
b8db83e5-32c0-450a-80c2-84a8a19785e7	4	5	1	3	2
08270431-d4da-4575-a5cd-85c7a7b05e20	4	1	5	3	2
d2562532-e7fe-4f51-a1f4-b2be667fd3f2	4	5	3	2	1
a70864ab-16d5-4593-a6a2-0f9bc59836b1	5	1	3	2	4
dc6d29b5-d212-4d19-a3bf-ecd7893457e2	1	3	4	2	5
356497e4-c235-4064-8127-85ae460ed567	5	1	2	4	3
ceee6c6c-b867-4ee9-9efa-9f8f2a2be507	5	4	1	2	3
e37cd693-fc73-4cf8-8c7e-d9cb7d82dcb4	3	1	4	5	2
0a5cb287-24ed-41da-ab9f-9225593a077e	4	1	3	5	2
4f25286e-b859-4227-b9ae-94edd89c5956	4	5	2	1	3
6ccf99bd-0733-4499-9e49-9954ae2a0aa4	2	4	3	5	1
1f341053-1613-4420-9329-26e070310746	4	3	2	5	1
77be8e3a-9a29-4fb6-ac56-1e1bcdf9cb42	1	5	2	3	4
265d53f4-2f4d-4d97-bc28-08054e3459e6	4	5	3	2	1
8af17b7a-d510-486b-9282-c776b814b7d2	5	4	3	2	1
3598ef47-ef9c-4a88-9721-a7fc9f9d7004	5	1	3	4	2
5c1afd39-f0ec-4e4c-9aed-35ae364f400f	5	4	3	2	1
538d840f-6789-43b1-8674-1fc4b823bb19	3	5	4	1	2
0dab6c21-3763-43e9-bbfc-42ffab585a80	3	1	2	5	4
f9446e04-a76b-4c01-8695-d6d89e02af43	4	3	5	2	1
97a74259-0580-45a1-805d-62cbf2721413	5	1	3	2	4
411eedad-ae44-4883-8600-8a3a9950efe4	4	1	2	5	3
01f8660a-1d6a-4f01-a3be-ff7012083ea8	1	2	5	4	3
31528f89-8b6a-454f-8009-19daa8b26db5	4	3	2	5	1
d92f702b-403a-449b-a1ef-ccab811f2575	5	1	4	3	2
b6b32f94-2c75-4a37-93c4-5841e7cce1e1	5	1	3	2	4
ab462034-1a4c-4604-a00c-01c36167cbf8	4	1	2	3	5
6a143e95-1d5f-49f6-855b-8ea0ead6032b	5	4	3	1	2
9d852f6a-d266-43e0-a7d8-65b9d858491d	5	2	4	3	1
15bf1083-39c6-4440-9669-3dc146396d56	3	2	4	1	5
9ef9895a-088c-4d71-aa1c-e8aa176c89a7	5	3	1	4	2
f02ce66c-6bde-4022-82a4-f3cc7fca5aef	1	5	4	2	3
cbd23c50-aa94-40e6-85a9-d2afb8af84a3	5	1	2	3	4
76bf619e-014f-4fa9-bf8e-927f189d3300	5	2	1	3	4
bb17d68c-b068-43ab-aa5f-cbc0edf8bb3d	3	4	1	2	5
06837ad0-ea2f-4f82-ba0a-7cc491a05959	5	1	2	3	4
7ff9c175-df0b-4385-a842-b40b5c86e733	3	5	4	1	2
6b8f5aab-a027-4139-8af9-8a5ab5dfa3bd	5	3	2	1	4
b909329c-d671-4ed7-9420-2b19a4dcdfdb	1	5	4	3	2
c7cbcc28-eb18-459f-bb2a-fd5198b86bcd	2	1	5	3	4
5097aed6-8079-4199-8e8e-cc050b64c3c6	3	2	1	5	4
ee255c95-c03a-4325-977c-1032c0ac8421	3	5	2	4	1
1ef310cb-35cf-4362-aa06-6e781198426f	3	4	5	1	2
2c794475-45f0-4e47-876f-7fb93f34024f	5	4	3	1	2
b7b0f917-ca09-4795-9875-1d3d29d2cc15	3	5	2	4	1
4988abd4-b4f5-41d1-94b2-88a3cdc3ea1a	5	2	1	4	3
1fb16ea4-1bfd-432e-913e-2d0d611f24f7	4	2	3	1	5
2750705e-b08d-4ab8-b0d6-99622f1e0ac4	1	2	5	4	3
893a1523-a274-48b7-849f-dc6313f799c0	2	3	5	1	4
8a80fbd6-447b-4ff7-a19e-ab7b78e241f2	1	2	5	4	3
47b308b2-53d4-4f3b-ae0f-05e0a300a88d	4	5	3	1	2
62b7b79e-e06d-49b7-b655-d2c1c0d87f14	3	2	5	4	1
aec50dac-80ba-4a0b-9ef5-91a10da0191b	5	4	2	3	1
5954ebbb-f93c-4c91-88c1-f03c7ff10a7d	5	1	2	4	3
cc2e9977-291d-4017-aa9e-3867771990da	5	4	3	2	1
53363e37-419f-48f5-b589-fe89c1611a39	1	4	5	3	2
d46af028-a169-4ad7-965b-555864bcc1a0	1	3	2	5	4
6bd6bbd9-b288-4872-b700-117e0203f720	5	1	3	2	4
d0ec17d7-3f6c-4319-b78a-1bff2ce190c1	5	4	3	2	1
36345cdf-5251-40f3-bbf8-93fb621bb6e6	1	3	2	4	5
2f7abca6-aa88-422d-8554-443d8e5b69ab	2	4	1	5	3
4b4c85fb-9156-4e55-8a30-a2bcbc9b0b29	5	3	1	4	2
df1f3c8c-2eef-4fe2-a7fa-fc0c108672cf	3	2	5	1	4
df5e91a2-c210-445f-ae43-a6808bf5bac0	4	2	1	5	3
56718610-5173-491e-aa97-da2ec24999db	3	4	2	1	5
956c0f8f-67c0-4fc0-8bbe-18d3df3dccf6	4	3	5	1	2
b3ed9f3e-8386-469b-b325-022f2c059025	1	3	4	5	2
e874c558-3609-472c-b65b-fbb8b000a9ff	1	3	5	2	4
27ed292e-2c74-4b03-b86c-6592ce8e3f3d	2	5	4	1	3
773768fa-d960-4ff2-bb38-6a2fb48956a2	2	5	4	1	3
dad74629-f74a-40db-af9e-23f44c7e3567	1	2	4	5	3
0a2f7845-b1c0-4bb8-9625-3e1cda0f9c1d	5	2	3	1	4
0c19cb65-df4b-40d1-a147-e58a63232435	5	2	3	1	4
